,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
0.2413,0.582984235,0.680148274,0.777312313,0.874476352,0.971640391,1.06880443,1.165968469,1.263132508,1.360296548,1.457460587,1.554624626,1.651788665,1.748952704,1.846116743,1.943280782
0.25908,0.438682737,0.511796527,0.584910316,0.658024106,0.731137895,0.804251685,0.877365474,0.950479264,1.023593053,1.096706843,1.169820633,1.242934422,1.316048212,1.389162001,1.462275791
0.27686,0.336391675,0.392456955,0.448522234,0.504587513,0.560652792,0.616718072,0.672783351,0.72884863,0.784913909,0.840979189,0.897044468,0.953109747,1.009175026,1.065240305,1.121305585
0.29464,0.262252281,0.305960995,0.349669708,0.393378422,0.437087136,0.480795849,0.524504563,0.568213276,0.61192199,0.655630703,0.699339417,0.74304813,0.786756844,0.830465557,0.874174271
0.31242,0.207458286,0.242034667,0.276611048,0.311187429,0.34576381,0.380340191,0.414916572,0.449492953,0.484069334,0.518645716,0.553222097,0.587798478,0.622374859,0.65695124,0.691527621
0.13462,8.023918149,9.361237841,6.012356552,6.658352751,7.284497623,7.89169236,8.480784423,9.052571479,9.607805011,10.14719361,10.671406,11.18107379,11.67679401,12.15913148,12.6286209
0.1524,4.885229452,5.699434361,6.51363927,7.327844179,8.142049087,8.956253996,9.770458905,5.511507967,5.849552692,6.177950494,6.49710851,6.807411286,7.109222321,7.402885486,7.688726335
0.17018,3.141888419,3.665536489,4.189184559,4.712832629,5.236480699,5.760128769,6.283776838,6.807424908,7.331072978,7.854721048,8.378369118,8.902017188,9.425665258,9.949313327,4.944930523
0.18796,2.111363888,2.46325787,2.815151851,3.167045833,3.518939814,3.870833795,4.222727777,4.574621758,4.92651574,5.278409721,5.630303702,5.982197684,6.334091665,6.685985647,7.037879628
0.20574,1.470787373,1.715918602,1.961049831,2.20618106,2.451312289,2.696443518,2.941574746,3.186705975,3.431837204,3.676968433,3.922099662,4.167230891,4.41236212,4.657493348,4.902624577
0.22352,1.055745599,1.231703199,1.407660799,1.583618398,1.759575998,1.935533598,2.111491198,2.287448798,2.463406398,2.639363997,2.815321597,2.991279197,3.167236797,3.343194397,3.519151997
0.2413,0.777312313,0.906864365,1.036416417,1.165968469,1.295520521,1.425072574,1.554624626,1.684176678,1.81372873,1.943280782,2.072832834,2.202384886,2.331936939,2.461488991,2.591041043
0.25908,0.584910316,0.682395369,0.779880422,0.877365474,0.974850527,1.07233558,1.169820633,1.267305685,1.364790738,1.462275791,1.559760843,1.657245896,1.754730949,1.852216001,1.949701054
0.27686,0.448522234,0.52327594,0.598029645,0.672783351,0.747537056,0.822290762,0.897044468,0.971798173,1.046551879,1.121305585,1.19605929,1.270812996,1.345566702,1.420320407,1.495074113
0.29464,0.349669708,0.407947993,0.466226278,0.524504563,0.582782847,0.641061132,0.699339417,0.757617702,0.815895986,0.874174271,0.932452556,0.99073084,1.049009125,1.10728741,1.165565695
0.31242,0.276611048,0.32271289,0.368814731,0.414916572,0.461018414,0.507120255,0.553222097,0.599323938,0.645425779,0.691527621,0.737629462,0.783731303,0.829833145,0.875934986,0.922036828
