Test,item,result,spec lower,spec upper,fill,Test_conditions,Spring,pc_from_lim,closest_to_spec,,
#REF!,1304,7.625,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1305,7.725,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1306,7.35,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1307,7.75,5,,1ml,Post Dry Heat,Strong,,1.6,,
#REF!,1308,7.525,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1309,7.625,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1310,7.4,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1311,7.55,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1312,7.85,5,,1ml,Post Dry Heat,Strong,,1.6,,
#REF!,1313,7.6,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1314,7.65,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1315,7.6,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1316,7.7,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1317,7.65,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1318,7.525,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1319,7.6,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1320,7.8,5,,1ml,Post Dry Heat,Strong,,1.6,,
#REF!,1321,7.675,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1322,7.6,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1323,7.675,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1324,7.55,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1325,7.75,5,,1ml,Post Dry Heat,Strong,,1.6,,
#REF!,1326,7.75,5,,1ml,Post Dry Heat,Strong,,1.6,,
#REF!,1327,7.625,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1328,7.675,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1329,7.625,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1330,7.525,5,,1ml,Post Dry Heat,Strong,,1.5,,
#REF!,1331,9.18,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1332,9.14,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1333,9.34,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1334,9.08,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1335,9.08,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1336,9.2,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1337,9.28,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1338,9,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1339,9.2,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1340,9.1,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1341,9.32,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1342,9.12,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1343,9.32,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1344,9.44,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1345,9.16,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1346,9.3,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1347,9.28,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1348,9.22,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1349,9.08,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1350,9.08,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1351,9.08,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1352,9.26,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1353,9.1,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1354,9.14,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1355,9.34,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1356,8.9,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1357,9.28,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1358,9.06,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1359,9.04,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1360,9.32,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1361,6.78,5,,2.25ml,Post Dry Heat,Weak,,1.4,,
#REF!,1362,9.32,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1363,8.76,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1364,9.38,5,,2.25ml,Post Dry Heat,Weak,,1.9,,
#REF!,1365,9.1,5,,2.25ml,Post Dry Heat,Weak,,1.8,,
#REF!,1366,15.375,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1367,14.475,5,,2.25ml,Post Dry Heat,Strong,,2.9,,
#REF!,1368,15.225,5,,2.25ml,Post Dry Heat,Strong,,3.0,,
#REF!,1369,15.45,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1370,14.175,5,,2.25ml,Post Dry Heat,Strong,,2.8,,
#REF!,1371,15.675,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1372,14.25,5,,2.25ml,Post Dry Heat,Strong,,2.9,,
#REF!,1373,15.75,5,,2.25ml,Post Dry Heat,Strong,,3.2,,
#REF!,1374,14.325,5,,2.25ml,Post Dry Heat,Strong,,2.9,,
#REF!,1375,15.3,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1376,14.72,5,,2.25ml,Post Dry Heat,Strong,,2.9,,
#REF!,1377,13.95,5,,2.25ml,Post Dry Heat,Strong,,2.8,,
#REF!,1378,15.825,5,,2.25ml,Post Dry Heat,Strong,,3.2,,
#REF!,1379,15.75,5,,2.25ml,Post Dry Heat,Strong,,3.2,,
#REF!,1380,15.225,5,,2.25ml,Post Dry Heat,Strong,,3.0,,
#REF!,1381,14.925,5,,2.25ml,Post Dry Heat,Strong,,3.0,,
#REF!,1382,14.55,5,,2.25ml,Post Dry Heat,Strong,,2.9,,
#REF!,1383,15.75,5,,2.25ml,Post Dry Heat,Strong,,3.2,,
#REF!,1384,15.225,5,,2.25ml,Post Dry Heat,Strong,,3.0,,
#REF!,1385,15.45,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1386,15.9,5,,2.25ml,Post Dry Heat,Strong,,3.2,,
#REF!,1387,15.45,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1388,15.075,5,,2.25ml,Post Dry Heat,Strong,,3.0,,
#REF!,1389,15.375,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1390,15,5,,2.25ml,Post Dry Heat,Strong,,3.0,,
#REF!,1391,15.675,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1392,15.6,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1393,14.25,5,,2.25ml,Post Dry Heat,Strong,,2.9,,
#REF!,1394,15.3,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1395,15.3,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1396,14.775,5,,2.25ml,Post Dry Heat,Strong,,3.0,,
#REF!,1397,15.375,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1398,15.525,5,,2.25ml,Post Dry Heat,Strong,,3.1,,
#REF!,1399,15.075,5,,2.25ml,Post Dry Heat,Strong,,3.0,,
#REF!,1400,14.25,5,,2.25ml,Post Dry Heat,Strong,,2.9,,
Delivery force (ave),1401,13.83809307,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1402,13.9042427,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1403,13.70780109,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1404,13.93193431,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1405,13.76833942,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1406,13.74662409,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1407,13.7192062,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1408,13.69808394,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1409,13.66208942,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1410,13.71998175,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1411,13.57317518,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1412,13.65684307,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1413,13.81687956,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1414,13.80072993,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1415,13.35615876,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1416,13.61742701,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1417,13.64416058,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1418,13.22965328,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1419,13.51706204,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1420,13.2837135,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1421,13.51300182,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1422,13.30583942,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1423,13.68156934,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1424,13.51811131,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1425,13.77600365,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1426,13.7189781,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1427,13.68531022,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1428,13.75615876,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1429,13.49311131,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1430,13.78594891,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1431,13.69726277,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1432,13.56733577,13,,1ml,Standard,Strong,,1.0,,
Delivery force (ave),1433,14.61459854,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1434,13.67673358,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1435,13.73166058,13,,1ml,Standard,Strong,,1.1,,
Delivery force (ave),1436,42.78132911,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1437,42.50506329,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1438,42.53300181,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1439,42.93973779,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1440,42.72477396,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1441,42.27016275,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1442,42.55464738,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1443,42.22744123,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1444,42.97391501,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1445,42.58426763,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1446,42.58097649,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1447,43.16555154,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1448,42.16844485,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1449,42.63987342,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1450,42.7255877,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1451,42.40483725,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1452,42.61801085,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1453,42.58413201,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1454,42.96260398,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1455,42.01491863,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1456,42.47103074,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1457,42.42450271,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1458,41.92581374,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1459,42.18254973,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1460,42.32509042,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1461,42.97093128,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1462,42.54330922,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1463,42.16803797,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1464,40.92924955,39,,2.25ml,Standard,Strong,,1.0,,
Delivery force (ave),1465,41.61116637,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1466,41.42780289,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1467,42.12735081,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1468,42.05468354,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1469,42.46047016,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1470,42.60933092,39,,2.25ml,Standard,Strong,,1.1,,
Delivery force (ave),1471,13.57572993,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1472,13.19990876,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1473,13.25510949,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1474,13.27271898,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1475,13.43590328,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1476,13.5120438,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1477,13.47668796,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1478,13.5979927,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1479,13.70958029,13,,1ml,Warm,Strong,,1.1,,
Delivery force (ave),1480,13.39384124,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1481,13.35191606,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1482,13.61856752,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1483,13.58188869,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1484,13.53663321,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1485,13.50255474,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1486,13.48640511,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1487,13.50237226,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1488,13.47823905,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1489,13.43804745,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1490,13.62093978,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1491,13.6770073,13,,1ml,Warm,Strong,,1.1,,
Delivery force (ave),1492,13.60132299,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1493,13.50903285,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1494,13.60419708,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1495,13.59133212,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1496,13.55866788,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1497,13.65159672,13,,1ml,Warm,Strong,,1.1,,
Delivery force (ave),1498,13.57833029,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1499,12.84717153,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1500,13.41610401,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1501,13.55287409,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1502,13.48083942,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1503,13.61468978,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1504,13.63635949,13,,1ml,Warm,Strong,,1.0,,
Delivery force (ave),1505,13.6814781,13,,1ml,Warm,Strong,,1.1,,
Delivery force (ave),1506,42.18404159,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1507,41.5480651,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1508,41.18544304,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1509,41.41044304,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1510,41.35768535,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1511,41.04330922,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1512,41.8676311,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1513,40.71835443,39,,2.25ml,Warm,Strong,,1.0,,
Delivery force (ave),1514,41.35797468,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1515,41.29620253,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1516,41.86618445,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1517,41.54314647,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1518,41.56342676,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1519,40.30999096,39,,2.25ml,Warm,Strong,,1.0,,
Delivery force (ave),1520,40.889783,39,,2.25ml,Warm,Strong,,1.0,,
Delivery force (ave),1521,41.61971067,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1522,40.95450271,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1523,41.53157324,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1524,41.63028933,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1525,42.07174503,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1526,41.72282098,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1527,41.78372514,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1528,41.72373418,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1529,41.95877034,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1530,40.16161844,39,,2.25ml,Warm,Strong,,1.0,,
Delivery force (ave),1531,40.35081374,39,,2.25ml,Warm,Strong,,1.0,,
Delivery force (ave),1532,41.62068716,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1533,41.11383363,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1534,41.5375226,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1535,41.49954792,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1536,41.30018083,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1537,41.85298373,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1538,41.52409584,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1539,41.69316456,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1540,41.18028933,39,,2.25ml,Warm,Strong,,1.1,,
Delivery force (ave),1541,13.80789234,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1542,13.78873175,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1543,13.84758212,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1544,13.55351277,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1545,13.81222628,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1546,13.66254562,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1547,13.87303832,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1548,13.28604015,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1549,13.70561131,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1550,13.86719891,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1551,13.61414234,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1552,13.65958029,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1553,13.3225365,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1554,13.67782847,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1555,13.70410584,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1556,13.5370438,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1557,13.73718066,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1558,13.79781022,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1559,13.70875912,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1560,13.69566606,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1561,13.80702555,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1562,13.62020985,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1563,13.74005474,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1564,13.50597628,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1565,13.64502737,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1566,13.76500912,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1567,13.72294708,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1568,13.76012774,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1569,13.71085766,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1570,13.68448905,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1571,13.3877281,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1572,13.99972628,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1573,13.57057482,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1574,13.74434307,13,,1ml,Cool,Strong,,1.1,,
Delivery force (ave),1575,13.44653285,13,,1ml,Cool,Strong,,1.0,,
Delivery force (ave),1576,42.52904159,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1577,42.76802893,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1578,42.59023508,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1579,42.86609403,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1580,42.52383363,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1581,42.89837251,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1582,41.72209765,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1583,42.78350814,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1584,42.67804702,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1585,42.41200723,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1586,40.85601266,39,,2.25ml,Cool,Strong,,1.0,,
Delivery force (ave),1587,42.62148282,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1588,42.77427667,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1589,42.23015371,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1590,41.5480651,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1591,41.72513562,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1592,42.30104882,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1593,42.68238698,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1594,42.81562387,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1595,41.75522604,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1596,42.92455696,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1597,41.19030741,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1598,42.56940325,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1599,42.65357143,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1600,42.81632007,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1601,41.22358047,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1602,42.58589512,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1603,42.56245931,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1604,43.14927667,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1605,42.41907776,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1606,42.82083183,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1607,42.74632911,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1608,42.5038698,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1609,42.35934901,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1610,42.61179024,39,,2.25ml,Cool,Strong,,1.1,,
Delivery force (ave),1611,13.40985401,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1612,13.57504562,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1613,13.42627737,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1614,13.44530109,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1615,13.45620438,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1616,13.50926095,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1617,13.78690693,13,,1ml,Post Dry Heat,Strong,,1.1,,
Delivery force (ave),1618,13.47650547,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1619,13.3995438,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1620,13.53115876,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1621,13.23809307,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1622,13.59073905,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1623,13.26979927,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1624,13.42468066,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1625,13.33617701,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1626,13.4,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1627,13.69945255,13,,1ml,Post Dry Heat,Strong,,1.1,,
Delivery force (ave),1628,12.58791058,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1629,13.41076642,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1630,13.58877737,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1631,13.45926095,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1632,13.52664234,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1633,13.42764599,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1634,13.54639599,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1635,13.52417883,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1636,13.35743613,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1637,13.34046533,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1638,13.50323905,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1639,13.36186131,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1640,13.5397354,13,,1ml,Post Dry Heat,Strong,,1.0,,
Delivery force (ave),1641,13.53047445,13,,1ml,Post Dry Heat,Strong,,1.0,,
