Curve,Extension,Force
16,0.76,2.5
16,0.75,2.5
16,0.74,2.5
16,0.73,2.5
16,0.72,2.5
16,0.71,2.5
16,0.7,2.5
16,0.69,2.5
16,0.68,2.5
16,0.67,2.5
16,0.66,2.5
16,0.65,2.5
16,0.64,2.5
16,0.63,2.5
16,0.62,2.45
16,0.61,2.45
16,0.6,2.45
16,0.59,2.45
16,0.58,2.45
16,0.57,2.45
16,0.56,2.45
16,0.55,2.5
16,0.54,2.5
16,0.53,2.45
16,0.52,2.45
16,0.51,2.4
16,0.5,2.4
16,0.49,2.4
16,0.48,2.4
16,0.47,2.4
16,0.46,2.4
16,0.45,2.4
16,0.44,2.4
16,0.43,2.4
16,0.42,2.4
16,0.41,2.4
16,0.4,2.4
16,0.39,2.4
16,0.38,2.35
16,0.37,2.35
16,0.36,2.35
16,0.35,2.35
16,0.34,2.4
16,0.33,2.4
16,0.32,2.4
16,0.31,2.4
16,0.3,2.35
16,0.29,2.4
16,0.28,2.4
16,0.27,2.4
16,0.26,2.4
16,0.25,2.4
16,0.24,2.35
16,0.23,2.4
16,0.22,2.4
16,0.21,2.35
16,0.2,2.35
16,0.19,2.35
16,0.18,2.35
16,0.17,2.4
16,0.16,2.4
16,0.15,2.4
16,0.14,2.4
16,0.13,2.35
16,0.12,2.35
16,0.11,2.35
16,0.1,2.35
16,0.09,2.35
16,0.08,2.3
16,0.07,2.3
16,0.06,2.35
16,0.05,2.3
16,0.04,2.3
16,0.03,2.3
16,0.02,2.3
16,0.01,2.25
16,0,2.25
17,0,0.3
17,0.01,0.3
17,0.02,0.3
17,0.03,0.3
17,0.04,0.3
17,0.05,0.3
17,0.06,0.3
17,0.07,0.3
17,0.08,0.3
17,0.09,0.3
17,0.1,0.3
17,0.11,0.3
17,0.12,0.3
17,0.13,0.3
17,0.14,0.3
17,0.15,0.3
17,0.16,0.3
17,0.17,0.3
17,0.18,0.3
17,0.19,0.3
17,0.2,0.3
17,0.21,0.3
17,0.22,0.3
17,0.23,0.3
17,0.24,0.3
17,0.25,0.3
17,0.26,0.3
17,0.27,0.3
17,0.28,0.3
17,0.29,0.3
17,0.3,0.3
17,0.31,0.3
17,0.32,0.3
17,0.33,0.3
17,0.34,0.3
17,0.35,0.3
17,0.36,0.3
17,0.37,0.3
17,0.38,0.3
17,0.39,0.3
17,0.4,0.3
17,0.41,0.3
17,0.42,0.3
17,0.43,0.3
17,0.44,0.3
17,0.45,0.3
17,0.46,0.375
17,0.47,0.675
17,0.48,0.9
17,0.49,1.275
17,0.5,1.275
17,0.51,1.35
17,0.52,1.5
17,0.53,1.725
17,0.54,1.875
17,0.55,1.95
17,0.56,2.025
17,0.57,2.25
17,0.58,2.325
17,0.59,2.4
17,0.6,2.475
17,0.61,2.475
17,0.62,2.475
17,0.63,2.475
17,0.64,2.475
17,0.65,2.475
17,0.66,2.475
17,0.67,2.475
17,0.68,2.475
17,0.69,2.475
17,0.7,2.475
17,0.71,2.475
17,0.72,2.475
17,0.73,2.55
17,0.74,2.55
17,0.75,2.55
17,0.76,2.625
17,0.77,2.625
17,0.78,2.625
17,0.79,2.625
17,0.8,2.625
17,0.81,2.55
17,0.82,2.625
17,0.83,2.625
17,0.84,2.625
17,0.85,2.625
17,0.86,2.625
17,0.87,2.55
17,0.88,2.55
17,0.89,2.625
17,0.9,2.625
17,0.91,2.625
17,0.92,2.625
17,0.93,2.625
17,0.94,2.625
17,0.95,2.625
17,0.96,2.625
17,0.97,2.625
17,0.98,2.625
17,0.99,2.625
17,1,2.625
17,1.01,2.625
17,1.02,2.7
17,1.03,2.7
17,1.04,2.7
17,1.05,2.625
17,1.06,2.625
17,1.07,2.7
17,1.08,2.7
17,1.09,2.7
17,1.1,2.625
17,1.11,2.625
17,1.12,2.625
17,1.13,2.625
17,1.14,2.7
17,1.15,2.7
17,1.16,2.625
17,1.17,2.625
17,1.18,2.625
17,1.19,2.625
17,1.2,2.7
17,1.21,2.7
17,1.22,2.625
17,1.23,2.625
17,1.24,2.7
17,1.25,2.7
17,1.26,2.7
17,1.27,2.7
17,1.28,2.7
17,1.29,2.7
17,1.3,2.7
17,1.31,2.7
17,1.32,2.7
17,1.33,2.625
17,1.34,2.7
17,1.35,2.7
17,1.36,2.7
17,1.37,2.7
17,1.38,2.7
17,1.39,2.7
17,1.4,2.7
17,1.41,2.7
17,1.42,2.7
17,1.43,2.7
17,1.44,2.7
17,1.45,2.7
17,1.46,2.7
17,1.47,2.7
17,1.48,2.7
17,1.49,2.7
17,1.5,2.7
17,1.51,2.7
17,1.52,2.7
17,1.53,2.7
17,1.54,2.7
17,1.55,2.7
17,1.56,2.7
17,1.57,2.7
17,1.58,2.7
17,1.59,2.7
17,1.6,2.7
17,1.61,2.775
17,1.62,2.7
17,1.63,2.7
17,1.64,2.7
17,1.65,2.7
17,1.66,2.7
17,1.67,2.7
17,1.68,2.7
17,1.69,2.7
17,1.7,2.775
17,1.71,2.775
17,1.72,2.7
17,1.73,2.7
17,1.74,2.7
17,1.75,2.775
17,1.76,2.775
17,1.77,2.775
17,1.78,2.775
17,1.79,2.775
17,1.8,2.775
17,1.81,2.775
17,1.82,2.775
17,1.83,2.775
17,1.84,2.775
17,1.85,2.7
17,1.86,2.7
17,1.87,2.7
17,1.88,2.775
17,1.89,2.775
17,1.9,2.775
17,1.91,2.775
17,1.92,2.775
17,1.93,2.775
17,1.94,2.775
17,1.95,2.775
17,1.96,2.775
17,1.97,2.775
17,1.98,2.775
17,1.99,2.775
17,2,2.775
17,2.01,2.775
17,2.02,2.775
17,2.03,2.775
17,2.04,2.775
17,2.05,2.775
17,2.06,2.775
17,2.07,2.775
17,2.08,2.775
17,2.09,2.775
17,2.1,2.775
17,2.11,2.775
17,2.12,2.775
17,2.13,2.775
17,2.14,2.775
17,2.15,2.775
17,2.16,2.775
17,2.17,2.85
17,2.18,2.85
17,2.19,2.775
17,2.2,2.775
17,2.21,2.775
17,2.22,2.775
17,2.23,2.775
17,2.24,2.85
17,2.25,2.85
17,2.26,2.85
17,2.27,2.85
17,2.28,2.85
17,2.29,2.85
17,2.3,2.85
17,2.31,2.85
17,2.32,2.85
17,2.33,2.85
17,2.34,2.85
17,2.35,2.85
17,2.36,2.925
17,2.37,2.925
17,2.38,2.925
17,2.39,2.925
17,2.4,3
17,2.41,3
17,2.42,3.075
17,2.43,3.15
17,2.44,3.375
17,2.45,3.525
17,2.46,3.75
17,2.47,3.825
17,2.48,3.9
17,2.49,4.05
17,2.5,4.275
17,2.51,4.35
17,2.52,4.65
17,2.53,4.8
17,2.54,5.025
17,2.55,5.175
17,2.56,5.4
17,2.57,5.85
17,2.58,6.075
17,2.59,6.375
17,2.6,6.6
17,2.61,6.825
17,2.62,7.275
17,2.63,7.5
17,2.64,7.8
17,2.65,8.1
17,2.66,8.325
17,2.67,8.475
17,2.68,8.85
17,2.69,9.15
17,2.7,9.375
17,2.71,9.675
17,2.72,10.2
17,2.73,10.275
17,2.74,10.575
17,2.75,10.8
17,2.76,11.1
17,2.77,11.25
17,2.78,11.7
17,2.79,11.85
17,2.8,11.925
17,2.81,12.225
17,2.82,12.225
17,2.83,12.15
17,2.84,12.3
17,2.85,12.45
17,2.86,12.525
17,2.87,12.6
17,2.88,12.75
17,2.89,12.75
17,2.9,12.75
17,2.91,12.675
17,2.92,12.675
17,2.93,12.675
17,2.94,12.6
17,2.95,12.525
17,2.96,11.85
17,2.97,11.025
17,2.98,10.95
17,2.99,11.175
17,3,11.625
17,3.01,11.85
17,3.02,12
17,3.03,12.075
17,3.04,12.075
17,3.05,12.075
17,3.06,11.25
17,3.07,10.575
17,3.08,10.425
17,3.09,10.5
17,3.1,0.825
17,3.11,0.3
17,3.12,2.475
17,3.13,3
17,3.14,3.75
17,3.15,4.125
17,3.16,4.2
17,3.17,4.2
17,3.18,4.125
17,3.19,4.05
17,3.2,4.2
17,3.21,4.125
17,3.22,4.125
17,3.23,4.125
17,3.24,4.125
17,3.25,4.125
17,3.26,4.275
17,3.27,4.2
17,3.28,4.2
17,3.29,4.275
17,3.3,4.275
17,3.31,4.275
17,3.32,4.35
17,3.33,4.35
17,3.34,4.275
17,3.35,4.35
17,3.36,4.35
17,3.37,4.35
17,3.38,4.275
17,3.39,4.275
17,3.4,4.275
17,3.41,4.275
17,3.42,4.35
17,3.43,4.275
17,3.44,4.275
17,3.45,4.35
17,3.46,4.35
17,3.47,4.35
17,3.48,4.35
17,3.49,4.35
17,3.5,4.35
17,3.51,4.35
17,3.52,4.35
17,3.53,4.35
17,3.54,4.35
17,3.55,4.35
17,3.56,4.425
17,3.57,4.35
17,3.58,4.35
17,3.59,4.425
17,3.6,4.425
17,3.61,4.425
17,3.62,4.425
17,3.63,4.425
17,3.64,4.425
17,3.65,4.425
17,3.66,4.425
17,3.67,4.425
17,3.68,4.425
17,3.69,4.425
17,3.7,4.425
17,3.71,4.425
17,3.72,4.5
17,3.73,4.5
17,3.74,4.5
17,3.75,4.5
17,3.76,4.5
17,3.77,4.5
17,3.78,4.5
17,3.79,4.5
17,3.8,4.5
17,3.81,4.5
17,3.82,4.5
17,3.83,4.5
17,3.84,4.5
17,3.85,4.5
17,3.86,4.5
17,3.87,4.5
17,3.88,4.5
17,3.89,4.575
17,3.9,4.575
17,3.91,4.575
17,3.92,4.575
17,3.93,4.575
17,3.94,4.575
17,3.95,4.65
17,3.96,4.65
17,3.97,4.65
17,3.98,4.65
17,3.99,4.65
17,4,4.65
17,4.01,4.65
17,4.02,4.65
17,4.03,4.65
17,4.04,4.65
17,4.05,4.65
17,4.06,4.65
17,4.07,4.65
17,4.08,4.65
17,4.09,4.65
17,4.1,4.65
17,4.11,4.65
17,4.12,4.65
17,4.13,4.65
17,4.14,4.65
17,4.15,4.65
17,4.16,4.65
17,4.17,4.65
17,4.18,4.65
17,4.19,4.65
17,4.2,4.65
17,4.21,4.65
17,4.22,4.65
17,4.23,4.725
17,4.24,4.725
17,4.25,4.725
17,4.26,4.725
17,4.27,4.725
17,4.28,4.725
17,4.29,4.725
17,4.3,4.725
17,4.31,4.8
17,4.32,4.8
17,4.33,4.8
17,4.34,4.8
17,4.35,4.8
17,4.36,4.8
17,4.37,4.8
17,4.38,4.8
17,4.39,4.8
17,4.4,4.8
17,4.41,4.8
17,4.42,4.8
17,4.43,4.8
17,4.44,4.8
17,4.45,4.8
17,4.46,4.8
17,4.47,4.8
17,4.48,4.8
17,4.49,4.8
17,4.5,4.8
17,4.51,4.8
17,4.52,4.8
17,4.53,4.8
17,4.54,4.8
17,4.55,4.8
17,4.56,4.8
17,4.57,4.8
17,4.58,4.8
17,4.59,4.8
17,4.6,4.8
17,4.61,4.8
17,4.62,4.8
17,4.63,4.8
17,4.64,4.8
17,4.65,4.875
17,4.66,4.8
17,4.67,4.8
17,4.68,4.8
17,4.69,4.8
17,4.7,4.8
17,4.71,4.8
17,4.72,4.8
17,4.73,4.8
17,4.74,4.8
17,4.75,4.8
17,4.76,4.8
17,4.77,4.8
17,4.78,4.8
17,4.79,4.8
17,4.8,4.8
17,4.81,4.8
17,4.82,4.8
17,4.83,4.8
17,4.84,4.8
17,4.85,4.8
17,4.86,4.725
17,4.87,4.725
17,4.88,4.725
17,4.89,4.725
17,4.9,4.725
17,4.91,4.725
17,4.92,4.725
17,4.93,4.725
17,4.94,4.725
17,4.95,4.725
17,4.96,4.725
17,4.97,4.725
17,4.98,4.725
17,4.99,4.725
17,5,4.725
17,5.01,4.725
17,5.02,4.725
17,5.03,4.8
17,5.04,4.8
17,5.05,4.725
17,5.06,4.725
17,5.07,4.725
17,5.08,4.725
17,5.09,4.725
17,5.1,4.65
17,5.11,4.65
17,5.12,4.725
17,5.13,4.725
17,5.14,4.725
17,5.15,4.725
17,5.16,4.725
17,5.17,4.725
17,5.18,4.725
17,5.19,4.725
17,5.2,4.725
17,5.21,4.725
17,5.22,4.725
17,5.23,4.725
17,5.24,4.725
17,5.25,4.65
17,5.26,4.65
17,5.27,4.725
17,5.28,4.65
17,5.29,4.65
17,5.3,4.725
17,5.31,4.725
17,5.32,4.725
17,5.33,4.725
17,5.34,4.725
17,5.35,4.725
17,5.36,4.725
17,5.37,4.725
17,5.38,4.65
17,5.39,4.65
17,5.4,4.65
17,5.41,4.65
17,5.42,4.65
17,5.43,4.65
17,5.44,4.65
17,5.45,4.65
17,5.46,4.65
17,5.47,4.65
17,5.48,4.65
17,5.49,4.575
17,5.5,4.575
17,5.51,4.575
17,5.52,4.425
17,5.53,4.5
17,5.54,4.5
17,5.55,4.575
17,5.56,4.5
17,5.57,4.5
17,5.58,4.5
17,5.59,4.425
17,5.6,4.425
17,5.61,4.425
17,5.62,4.35
17,5.63,4.35
17,5.64,4.275
17,5.65,4.2
17,5.66,4.2
17,5.67,4.125
17,5.68,4.125
17,5.69,4.05
17,5.7,4.05
17,5.71,3.975
17,5.72,3.975
17,5.73,3.9
17,5.74,3.825
17,5.75,3.825
17,5.76,3.75
17,5.77,3.75
17,5.78,3.675
17,5.79,3.675
17,5.8,3.6
17,5.81,3.6
17,5.82,3.525
17,5.83,3.525
17,5.84,3.525
17,5.85,3.45
17,5.86,3.45
17,5.87,3.45
17,5.88,3.45
17,5.89,3.45
17,5.9,3.45
17,5.91,3.45
17,5.92,3.375
17,5.93,3.375
17,5.94,3.375
17,5.95,3.375
17,5.96,3.375
17,5.97,3.375
17,5.98,3.375
17,5.99,3.375
17,6,3.375
17,6.01,3.375
17,6.02,3.375
17,6.03,3.375
17,6.04,3.375
17,6.05,3.375
17,6.06,3.375
17,6.07,3.45
17,6.08,3.375
17,6.09,3.45
17,6.1,3.45
17,6.11,3.45
17,6.12,3.45
17,6.13,3.45
17,6.14,3.45
17,6.15,3.45
17,6.16,3.45
17,6.17,3.525
17,6.18,3.525
17,6.19,3.525
17,6.2,3.525
17,6.21,3.525
17,6.22,3.525
17,6.23,3.525
17,6.24,3.525
17,6.25,3.525
17,6.26,3.6
17,6.27,3.6
17,6.28,3.6
17,6.29,3.6
17,6.3,3.6
17,6.31,3.6
17,6.32,3.6
17,6.33,3.675
17,6.34,3.675
17,6.35,3.675
17,6.36,3.675
17,6.37,3.75
17,6.38,3.75
17,6.39,3.75
17,6.4,3.75
17,6.41,3.75
17,6.42,3.75
17,6.43,3.75
17,6.44,3.75
17,6.45,3.825
17,6.46,3.825
17,6.47,3.825
17,6.48,3.825
17,6.49,3.825
17,6.5,3.825
17,6.51,3.9
17,6.52,3.9
17,6.53,3.9
17,6.54,3.975
17,6.55,3.975
17,6.56,4.05
17,6.57,4.05
17,6.58,4.05
17,6.59,4.125
17,6.6,4.125
17,6.61,4.125
17,6.62,4.125
17,6.63,4.275
17,6.64,4.35
17,6.65,4.35
17,6.66,4.425
17,6.67,4.425
17,6.68,4.425
17,6.69,4.425
17,6.7,4.425
17,6.71,4.425
17,6.72,4.425
17,6.73,4.425
17,6.74,4.5
17,6.75,4.5
17,6.76,4.575
17,6.77,4.575
17,6.78,4.35
17,6.79,4.275
17,6.8,4.5
17,6.81,4.5
17,6.82,4.5
17,6.83,4.575
17,6.84,4.575
17,6.85,4.575
17,6.86,4.575
17,6.87,4.575
17,6.88,4.575
17,6.89,4.575
17,6.9,4.575
17,6.91,4.575
17,6.92,4.575
17,6.93,4.575
17,6.94,4.575
17,6.95,4.65
17,6.96,4.575
17,6.97,4.575
17,6.98,4.575
17,6.99,4.575
17,7,4.575
17,7.01,4.575
17,7.02,4.575
17,7.03,4.575
17,7.04,4.575
17,7.05,4.575
17,7.06,4.65
17,7.07,4.65
17,7.08,4.65
17,7.09,4.65
17,7.1,4.575
17,7.11,4.65
17,7.12,4.65
17,7.13,4.65
17,7.14,4.65
17,7.15,4.575
17,7.16,4.575
17,7.17,4.65
17,7.18,4.65
17,7.19,4.65
17,7.2,4.65
17,7.21,4.65
17,7.22,4.65
17,7.23,4.65
17,7.24,4.65
17,7.25,4.65
17,7.26,4.65
17,7.27,4.65
17,7.28,4.65
17,7.29,4.65
17,7.3,4.65
17,7.31,4.65
17,7.32,4.65
17,7.33,4.65
17,7.34,4.65
17,7.35,4.65
17,7.36,4.65
17,7.37,4.65
17,7.38,4.65
17,7.39,4.725
17,7.4,4.725
17,7.41,4.725
17,7.42,4.725
17,7.43,4.8
17,7.44,4.8
17,7.45,4.8
17,7.46,4.8
17,7.47,4.8
17,7.48,4.8
17,7.49,4.8
17,7.5,4.875
17,7.51,4.875
17,7.52,4.8
17,7.53,4.875
17,7.54,4.875
17,7.55,4.8
17,7.56,4.8
17,7.57,4.8
17,7.58,4.8
17,7.59,4.875
17,7.6,4.875
17,7.61,4.8
17,7.62,4.8
17,7.63,4.875
17,7.64,4.8
17,7.65,4.8
17,7.66,4.875
17,7.67,4.875
17,7.68,4.875
17,7.69,4.875
17,7.7,4.8
17,7.71,4.8
17,7.72,4.875
17,7.73,4.875
17,7.74,4.875
17,7.75,4.875
17,7.76,4.875
17,7.77,4.875
17,7.78,4.875
17,7.79,4.875
17,7.8,4.875
17,7.81,4.875
17,7.82,4.875
17,7.83,4.875
17,7.84,4.95
17,7.85,4.95
17,7.86,4.95
17,7.87,4.95
17,7.88,4.95
17,7.89,4.875
17,7.9,4.875
17,7.91,4.875
17,7.92,4.875
17,7.93,4.875
17,7.94,4.875
17,7.95,4.875
17,7.96,4.875
17,7.97,4.95
17,7.98,4.875
17,7.99,4.875
17,8,4.875
17,8.01,4.875
17,8.02,4.875
17,8.03,4.875
17,8.04,4.875
17,8.05,4.875
17,8.06,4.875
17,8.07,4.875
17,8.08,4.875
17,8.09,4.95
17,8.1,4.95
17,8.11,4.95
17,8.12,4.95
17,8.13,4.95
17,8.14,4.95
17,8.15,4.95
17,8.16,4.95
17,8.17,4.95
17,8.18,4.95
17,8.19,4.95
17,8.2,4.95
17,8.21,4.95
17,8.22,4.95
17,8.23,4.95
17,8.24,4.95
17,8.25,4.95
17,8.26,4.95
17,8.27,4.95
17,8.28,4.95
17,8.29,4.95
17,8.3,5.025
17,8.31,4.95
17,8.32,4.95
17,8.33,4.95
17,8.34,4.95
17,8.35,4.95
17,8.36,4.95
17,8.37,5.025
17,8.38,5.025
17,8.39,5.025
17,8.4,5.1
17,8.41,5.1
17,8.42,5.1
17,8.43,5.1
17,8.44,5.175
17,8.45,5.175
17,8.46,5.175
17,8.47,5.25
17,8.48,5.325
17,8.49,5.325
17,8.5,5.475
17,8.51,5.475
17,8.52,5.55
17,8.53,5.55
17,8.54,5.625
17,8.55,5.7
17,8.56,6.15
17,8.57,6.9
17,8.58,7.65
17,8.59,8.25
17,8.6,9.3
17,8.61,9.75
17,8.62,10.2
17,8.63,10.5
17,8.64,10.875
17,8.65,11.4
17,8.66,11.475
17,8.67,11.55
17,8.68,11.625
17,8.69,11.625
17,8.7,11.625
17,8.71,11.625
17,8.72,11.7
17,8.73,11.7
17,8.74,12.075
17,8.75,12.75
17,8.76,13.425
17,8.77,14.175
17,8.78,16.05
17,8.79,17.175
17,8.8,18.45
17,8.81,19.8
17,8.82,22.575
17,8.83,24.15
17,8.84,25.875
17,8.85,27.675
17,8.86,31.725
17,8.87,33.825
17,8.88,35.85
17,8.89,37.8
17,8.9,39.75
17,8.91,42.45
17,8.92,46.05
17,8.93,49.575
17,8.94,51.6
17,8.95,53.7
18,8.96,59.775
18,8.95,56.85
18,8.94,54
18,8.93,51.075
18,8.92,48.225
18,8.91,45.3
18,8.9,42.45
18,8.89,39.525
18,8.88,37.425
18,8.87,35.1
18,8.86,32.775
18,8.85,28.725
18,8.84,26.925
18,8.83,23.475
18,8.82,21.75
18,8.81,20.025
18,8.8,18.375
18,8.79,16.875
18,8.78,15.525
18,8.77,13.575
18,8.76,12.9
18,8.75,12.225
18,8.74,11.25
18,8.73,11.1
18,8.72,11.1
18,8.71,11.1
18,8.7,11.025
18,8.69,11.025
18,8.68,11.025
18,8.67,10.95
18,8.66,10.95
18,8.65,10.8
18,8.64,10.5
18,8.63,10.125
18,8.62,9.675
18,8.61,8.55
18,8.6,7.425
18,8.59,6.825
18,8.58,6.15
18,8.57,4.875
18,8.56,4.35
18,8.55,4.2
18,8.54,4.2
18,8.53,4.2
18,8.52,4.125
18,8.51,4.125
18,8.5,4.2
18,8.49,4.125
18,8.48,4.125
18,8.47,4.125
18,8.46,4.125
18,8.45,4.05
18,8.44,4.05
18,8.43,4.05
18,8.42,4.05
18,8.41,3.975
18,8.4,3.975
18,8.39,3.975
18,8.38,3.975
18,8.37,3.975
18,8.36,3.975
18,8.35,3.975
18,8.34,3.975
18,8.33,3.975
18,8.32,3.9
18,8.31,3.9
18,8.3,3.975
18,8.29,3.975
18,8.28,3.975
18,8.27,3.975
18,8.26,3.975
18,8.25,3.975
18,8.24,3.975
18,8.23,3.975
18,8.22,3.9
18,8.21,3.9
18,8.2,3.975
18,8.19,3.975
18,8.18,3.975
18,8.17,3.975
18,8.16,3.975
18,8.15,3.975
18,8.14,3.9
18,8.13,3.975
18,8.12,3.975
18,8.11,3.975
18,8.1,3.975
18,8.09,3.975
18,8.08,3.9
18,8.07,3.9
18,8.06,3.9
18,8.05,3.9
18,8.04,3.9
18,8.03,3.9
18,8.02,3.9
18,8.01,3.9
18,8,3.9
18,7.99,3.9
18,7.98,3.9
18,7.97,3.9
18,7.96,3.9
18,7.95,3.9
18,7.94,3.9
18,7.93,3.9
18,7.92,3.9
18,7.91,3.9
18,7.9,3.9
18,7.89,3.9
18,7.88,3.9
18,7.87,3.9
18,7.86,3.9
18,7.85,3.9
18,7.84,3.9
18,7.83,3.9
18,7.82,3.9
18,7.81,3.9
18,7.8,3.9
18,7.79,3.9
18,7.78,3.9
18,7.77,3.9
18,7.76,3.9
18,7.75,3.9
18,7.74,3.9
18,7.73,3.9
18,7.72,3.9
18,7.71,3.9
18,7.7,3.9
18,7.69,3.9
18,7.68,3.9
18,7.67,3.9
18,7.66,3.9
18,7.65,3.9
18,7.64,3.9
18,7.63,3.9
18,7.62,3.9
18,7.61,3.9
18,7.6,3.9
18,7.59,3.9
18,7.58,3.9
18,7.57,3.9
18,7.56,3.9
18,7.55,3.9
18,7.54,3.9
18,7.53,3.9
18,7.52,3.9
18,7.51,3.9
18,7.5,3.9
18,7.49,3.9
18,7.48,3.9
18,7.47,3.9
18,7.46,3.9
18,7.45,3.9
18,7.44,3.9
18,7.43,3.825
18,7.42,3.825
18,7.41,3.825
18,7.4,3.825
18,7.39,3.825
18,7.38,3.825
18,7.37,3.825
18,7.36,3.825
18,7.35,3.825
18,7.34,3.825
18,7.33,3.825
18,7.32,3.825
18,7.31,3.825
18,7.3,3.825
18,7.29,3.825
18,7.28,3.825
18,7.27,3.825
18,7.26,3.825
18,7.25,3.825
18,7.24,3.825
18,7.23,3.825
18,7.22,3.825
18,7.21,3.825
18,7.2,3.825
18,7.19,3.825
18,7.18,3.825
18,7.17,3.825
18,7.16,3.825
18,7.15,3.825
18,7.14,3.825
18,7.13,3.825
18,7.12,3.825
18,7.11,3.825
18,7.1,3.825
18,7.09,3.825
18,7.08,3.825
18,7.07,3.75
18,7.06,3.825
18,7.05,3.825
18,7.04,3.825
18,7.03,3.75
18,7.02,3.75
18,7.01,3.75
18,7,3.825
18,6.99,3.75
18,6.98,3.825
18,6.97,3.825
18,6.96,3.75
18,6.95,3.75
18,6.94,3.75
18,6.93,3.75
18,6.92,3.75
18,6.91,3.75
18,6.9,3.75
18,6.89,3.75
18,6.88,3.75
18,6.87,3.75
18,6.86,3.75
18,6.85,3.75
18,6.84,3.75
18,6.83,3.75
18,6.82,3.75
18,6.81,3.75
18,6.8,3.75
18,6.79,3.75
18,6.78,3.75
18,6.77,3.75
18,6.76,3.75
18,6.75,3.75
18,6.74,3.75
18,6.73,3.6
18,6.72,3.6
18,6.71,3.6
18,6.7,3.525
18,6.69,3.45
18,6.68,3.45
18,6.67,3.45
18,6.66,3.45
18,6.65,3.375
18,6.64,3.3
18,6.63,3.225
18,6.62,3.15
18,6.61,3.075
18,6.6,3.075
18,6.59,3
18,6.58,2.925
18,6.57,2.85
18,6.56,2.85
18,6.55,2.775
18,6.54,2.775
18,6.53,2.7
18,6.52,2.7
18,6.51,2.625
18,6.5,2.625
18,6.49,2.625
18,6.48,2.55
18,6.47,2.55
18,6.46,2.475
18,6.45,2.475
18,6.44,2.475
18,6.43,2.475
18,6.42,2.475
18,6.41,2.4
18,6.4,2.4
18,6.39,2.4
18,6.38,2.325
18,6.37,2.325
18,6.36,2.325
18,6.35,2.325
18,6.34,2.325
18,6.33,2.325
18,6.32,2.25
18,6.31,2.25
18,6.3,2.175
18,6.29,2.175
18,6.28,2.175
18,6.27,2.175
18,6.26,2.175
18,6.25,2.175
18,6.24,2.1
18,6.23,2.1
18,6.22,2.1
18,6.21,2.1
18,6.2,2.025
18,6.19,2.025
18,6.18,1.95
18,6.17,1.95
18,6.16,1.95
18,6.15,1.95
18,6.14,1.875
18,6.13,1.875
18,6.12,1.875
18,6.11,1.8
18,6.1,1.8
18,6.09,1.8
18,6.08,1.8
18,6.07,1.8
18,6.06,1.8
18,6.05,1.8
18,6.04,1.8
18,6.03,1.8
18,6.02,1.8
18,6.01,1.725
18,6,1.725
18,5.99,1.65
18,5.98,1.65
18,5.97,1.65
18,5.96,1.65
18,5.95,1.65
18,5.94,1.65
18,5.93,1.65
18,5.92,1.65
18,5.91,1.65
18,5.9,1.65
18,5.89,1.65
18,5.88,1.65
18,5.87,1.65
18,5.86,1.65
18,5.85,1.65
18,5.84,1.65
18,5.83,1.65
18,5.82,1.65
18,5.81,1.725
18,5.8,1.8
18,5.79,1.8
18,5.78,1.875
18,5.77,1.95
18,5.76,2.025
18,5.75,2.025
18,5.74,2.1
18,5.73,2.175
18,5.72,2.25
18,5.71,2.325
18,5.7,2.325
18,5.69,2.475
18,5.68,2.55
18,5.67,2.55
18,5.66,2.625
18,5.65,2.7
18,5.64,2.775
18,5.63,2.775
18,5.62,2.925
18,5.61,2.925
18,5.6,3
18,5.59,3.075
18,5.58,3.075
18,5.57,3.075
18,5.56,3.075
18,5.55,3.075
18,5.54,3.075
18,5.53,3.075
18,5.52,3.15
18,5.51,3.075
18,5.5,3.075
18,5.49,3.075
18,5.48,3.075
18,5.47,3.075
18,5.46,3.075
18,5.45,3.075
18,5.44,3.075
18,5.43,3.075
18,5.42,3.075
18,5.41,3.075
18,5.4,3.075
18,5.39,3
18,5.38,3.075
18,5.37,3.075
18,5.36,3.075
18,5.35,3.15
18,5.34,3.15
18,5.33,3.15
18,5.32,3.15
18,5.31,3.15
18,5.3,3.15
18,5.29,3.15
18,5.28,3.075
18,5.27,3.15
18,5.26,3.15
18,5.25,3.15
18,5.24,3.15
18,5.23,3.15
18,5.22,3.15
18,5.21,3.225
18,5.2,3.225
18,5.19,3.225
18,5.18,3.15
18,5.17,3.15
18,5.16,3.15
18,5.15,3.15
18,5.14,3.15
18,5.13,3.15
18,5.12,3.225
18,5.11,3.225
18,5.1,3.225
18,5.09,3.225
18,5.08,3.225
18,5.07,3.225
18,5.06,3.225
18,5.05,3.225
18,5.04,3.225
18,5.03,3.225
18,5.02,3.225
18,5.01,3.225
18,5,3.225
18,4.99,3.225
18,4.98,3.225
18,4.97,3.225
18,4.96,3.225
18,4.95,3.225
18,4.94,3.3
18,4.93,3.3
18,4.92,3.3
18,4.91,3.3
18,4.9,3.3
18,4.89,3.225
18,4.88,3.225
18,4.87,3.225
18,4.86,3.225
18,4.85,3.225
18,4.84,3.225
18,4.83,3.225
18,4.82,3.3
18,4.81,3.3
18,4.8,3.3
18,4.79,3.3
18,4.78,3.3
18,4.77,3.3
18,4.76,3.3
18,4.75,3.3
18,4.74,3.3
18,4.73,3.3
18,4.72,3.3
18,4.71,3.3
18,4.7,3.3
18,4.69,3.3
18,4.68,3.3
18,4.67,3.3
